[2025-03-28T08:13:57.257+0000] {taskinstance.py:1125} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: Pipeline-proyecto2.training_with_random_forest_model manual__2025-03-28T08:12:42.657933+00:00 [queued]>
[2025-03-28T08:13:57.267+0000] {taskinstance.py:1125} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: Pipeline-proyecto2.training_with_random_forest_model manual__2025-03-28T08:12:42.657933+00:00 [queued]>
[2025-03-28T08:13:57.268+0000] {taskinstance.py:1331} INFO - Starting attempt 1 of 1
[2025-03-28T08:13:57.280+0000] {taskinstance.py:1350} INFO - Executing <Task(PythonOperator): training_with_random_forest_model> on 2025-03-28 08:12:42.657933+00:00
[2025-03-28T08:13:57.292+0000] {standard_task_runner.py:57} INFO - Started process 225 to run task
[2025-03-28T08:13:57.296+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'Pipeline-proyecto2', 'training_with_random_forest_model', 'manual__2025-03-28T08:12:42.657933+00:00', '--job-id', '86', '--raw', '--subdir', 'DAGS_FOLDER/dag-proyecto2.py', '--cfg-path', '/tmp/tmp1kq7k__x']
[2025-03-28T08:13:57.298+0000] {standard_task_runner.py:85} INFO - Job 86: Subtask training_with_random_forest_model
[2025-03-28T08:13:57.350+0000] {task_command.py:410} INFO - Running <TaskInstance: Pipeline-proyecto2.training_with_random_forest_model manual__2025-03-28T08:12:42.657933+00:00 [running]> on host b458a3543bd2
[2025-03-28T08:13:57.429+0000] {taskinstance.py:1568} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='Pipeline-proyecto2' AIRFLOW_CTX_TASK_ID='training_with_random_forest_model' AIRFLOW_CTX_EXECUTION_DATE='2025-03-28T08:12:42.657933+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2025-03-28T08:12:42.657933+00:00'
[2025-03-28T08:14:00.398+0000] {logging_mixin.py:149} WARNING - 2025/03/28 08:14:00 INFO mlflow.tracking.fluent: Autologging successfully enabled for sklearn.
[2025-03-28T08:14:00.459+0000] {logging_mixin.py:149} WARNING - 2025/03/28 08:14:00 WARNING mlflow.utils.git_utils: Failed to import Git (the Git executable is probably not on your PATH), so Git SHA is not available. Error: Failed to initialize: Bad git executable.
The git executable must be specified in one of the following ways:
    - be included in your $PATH
    - be set via $GIT_PYTHON_GIT_EXECUTABLE
    - explicitly set via git.refresh(<full-path-to-git-executable>)

All git commands will error until this is rectified.

This initial message can be silenced or aggravated in the future by setting the
$GIT_PYTHON_REFRESH environment variable. Use one of the following values:
    - quiet|q|silence|s|silent|none|n|0: for no message or exception
    - warn|w|warning|log|l|1: for a warning message (logging level CRITICAL, displayed by default)
    - error|e|exception|raise|r|2: for a raised exception

Example:
    export GIT_PYTHON_REFRESH=quiet
[2025-03-28T08:14:01.242+0000] {logging_and_warnings.py:72} WARNING - /home/***/.local/lib/python3.9/site-packages/joblib/parallel.py:1359: UserWarning: Loky-backed parallel loops cannot be called in a multiprocessing, setting n_jobs=1
[2025-03-28T08:18:43.965+0000] {logging_mixin.py:149} WARNING - 2025/03/28 08:18:43 WARNING mlflow.utils.autologging_utils: MLflow autologging encountered a warning: "/home/***/.local/lib/python3.9/site-packages/mlflow/utils/autologging_utils/safety.py:532: DataConversionWarning: A column-vector y was passed when a 1d array was expected. Please change the shape of y to (n_samples,), for example using ravel()."
[2025-03-28T08:18:46.606+0000] {logging_mixin.py:149} WARNING - 2025/03/28 08:18:46 WARNING mlflow.utils.autologging_utils: MLflow autologging encountered a warning: "/home/***/.local/lib/python3.9/site-packages/mlflow/utils/autologging_utils/safety.py:532: DataConversionWarning: A column-vector y was passed when a 1d array was expected. Please change the shape of y to (n_samples,), for example using ravel()."
[2025-03-28T08:18:54.836+0000] {logging_mixin.py:149} WARNING - 2025/03/28 08:18:54 WARNING mlflow.utils.autologging_utils: MLflow autologging encountered a warning: "/home/***/.local/lib/python3.9/site-packages/mlflow/utils/autologging_utils/safety.py:532: DataConversionWarning: A column-vector y was passed when a 1d array was expected. Please change the shape of y to (n_samples,), for example using ravel()."
[2025-03-28T08:19:02.835+0000] {logging_mixin.py:149} WARNING - 2025/03/28 08:19:02 WARNING mlflow.utils.autologging_utils: MLflow autologging encountered a warning: "/home/***/.local/lib/python3.9/site-packages/mlflow/utils/autologging_utils/safety.py:532: DataConversionWarning: A column-vector y was passed when a 1d array was expected. Please change the shape of y to (n_samples,), for example using ravel()."
[2025-03-28T08:19:10.798+0000] {logging_mixin.py:149} WARNING - 2025/03/28 08:19:10 WARNING mlflow.utils.autologging_utils: MLflow autologging encountered a warning: "/home/***/.local/lib/python3.9/site-packages/mlflow/utils/autologging_utils/safety.py:532: DataConversionWarning: A column-vector y was passed when a 1d array was expected. Please change the shape of y to (n_samples,), for example using ravel()."
[2025-03-28T08:19:18.726+0000] {logging_mixin.py:149} WARNING - 2025/03/28 08:19:18 WARNING mlflow.utils.autologging_utils: MLflow autologging encountered a warning: "/home/***/.local/lib/python3.9/site-packages/mlflow/utils/autologging_utils/safety.py:532: DataConversionWarning: A column-vector y was passed when a 1d array was expected. Please change the shape of y to (n_samples,), for example using ravel()."
[2025-03-28T08:19:26.836+0000] {logging_mixin.py:149} WARNING - 2025/03/28 08:19:26 WARNING mlflow.utils.autologging_utils: MLflow autologging encountered a warning: "/home/***/.local/lib/python3.9/site-packages/mlflow/utils/autologging_utils/safety.py:532: DataConversionWarning: A column-vector y was passed when a 1d array was expected. Please change the shape of y to (n_samples,), for example using ravel()."
[2025-03-28T08:19:30.389+0000] {logging_and_warnings.py:72} WARNING - /home/***/.local/lib/python3.9/site-packages/sklearn/metrics/_classification.py:1344: UndefinedMetricWarning: Precision is ill-defined and being set to 0.0 in labels with no predicted samples. Use `zero_division` parameter to control this behavior.
  _warn_prf(average, modifier, msg_start, len(result))

[2025-03-28T08:19:30.446+0000] {logging_mixin.py:149} WARNING - 2025/03/28 08:19:30 WARNING mlflow.sklearn.utils: roc_auc_score failed. The metric training_roc_auc will not be recorded. Metric error: too many indices for array: array is 2-dimensional, but 3 were indexed
[2025-03-28T08:19:31.296+0000] {credentials.py:1123} INFO - Found credentials in environment variables.
[2025-03-28T08:19:34.687+0000] {logging_mixin.py:149} WARNING - 2025/03/28 08:19:34 WARNING mlflow.utils.autologging_utils: MLflow autologging encountered a warning: "/home/***/.local/lib/python3.9/site-packages/_distutils_hack/__init__.py:33: UserWarning: Setuptools is replacing distutils."
[2025-03-28T08:19:37.303+0000] {logging_mixin.py:149} WARNING - 2025/03/28 08:19:37 INFO mlflow.sklearn.utils: Logging the 5 best runs, 22 runs will be omitted.
[2025-03-28T08:19:37.513+0000] {python.py:183} INFO - Done. Returned value was: None
[2025-03-28T08:19:37.525+0000] {taskinstance.py:1368} INFO - Marking task as SUCCESS. dag_id=Pipeline-proyecto2, task_id=training_with_random_forest_model, execution_date=20250328T081242, start_date=20250328T081357, end_date=20250328T081937
[2025-03-28T08:19:37.599+0000] {local_task_job_runner.py:232} INFO - Task exited with return code 0
[2025-03-28T08:19:37.614+0000] {taskinstance.py:2674} INFO - 0 downstream tasks scheduled from follow-on schedule check
